Date,Hit Sentence,Country,Reach,Twitter Authority,Twitter Screen Name,Twitter Followers,Twitter Following,State
20-Jan-2022 06:22PM,RT @sandieshoes: Brexit Britain unveils new £200m factory. 🇬🇧🇬🇧 https://t.co/o913YXR89j,United Kingdom,2707,6.0,Martin Wareham,2707.0,2640.0,nan
03-Jan-2022 11:36AM,"RT @Femi_Sorry: Remoaners, Enemies of the People, Remain-Ultras, anti-democrats, sore losers... All words used to describe people who predicted the suffering we see Brexit inflicting on people now, and refused to compromise in their opposition to it. Maybe now we can just call them patriots?",United Kingdom,503,5.0,Gus Harris-Reid 🇪🇺 (HOUSE OMEGA out now!),503.0,153.0,Scotland
21-Feb-2022 10:24PM,"RT @vadkakukk: @stuglow Tory voters never vote *for* anything. They vote *against* immigration, EU, feeding school kids, protecting the vulnerable, helping people out of poverty, university courses they don't like the sound of, preventing climate change, anything they think might be 'woke', etc etc etc",Unknown,3186,6.0,PRS 3.5% #FBPE #European #electoralreform 🕷,3186.0,3567.0,nan
11-Jan-2022 10:16AM,@tomhfh Why can't we eat the rest of the heart pigs at the same time. Two birds one stone? Course you would have to resolve the brexit pork butcher shortage first.,Cameroon,430,5.0,Left of Centrist Dad 🇬🇧🌹,430.0,1705.0,North
12-Feb-2022 01:00PM,"RT @anthea_bailey: QT @SteveBo45036546: What he actually needs to say is stop making speeches and get to the question. Plus that question has already been asked 5 times. ; The Speaker should be given the power to say ' the question has not been answered, answer again' it would transform the HOC and stop the brexit done, vaccine roll out mantra to any question asked",United States,425,5.0,Carol Ann Miller,425.0,333.0,California
23-Feb-2022 11:50AM,"RT @Brexit011: This picture should absolutely horrify you. This is who would be dealing with the Ukraine crisis and speaking to world leaders. The scariest thought I have had in a long time. Angela Raynor, that other one who was shadow Chancellor and David Lammy. Jeepers. https://t.co/1AG9bcEnNj",United Kingdom,172,4.0,Alanna Vine,172.0,77.0,England
17-Mar-2022 07:47AM,"RT @DwWork2: @JamieBrysonCPNI But remainers said NI would be screwed by Brexit, you said it was project fear & voted for it anyway. It seems to me remainers have been far more accurate in their predictions about Brexit than pie in the sky leavers ever were",United Kingdom,610,5.0,Gravelax,610.0,724.0,Scotland
25-Mar-2022 07:52AM,RT @timothy_stanley: PM speaks to no one. “Isolated.” PM speaks to everyone. “Needy.” PM shakes hands. “Oily.” PM smiles politely. “Tragic.” PM helps lead international coalition to defend Ukraine. “Brexit has made us the mockery of the world.”,United Kingdom,1426,6.0,Mckenzie Warren #British and proud 🇺🇦🇬🇧👍,1426.0,2308.0,England
23-Jan-2022 03:28PM,@StevePeers @MartinRemains Brexit has driven them all MAD,United Kingdom,42069,9.0,"Siob, Princess of Yorkshire 💙#FBPE #FBR",42069.0,26441.0,England
03-Mar-2022 01:34PM,"RT @JMPSimor: If the UK was in the EU, all of these sanctions would apply - why are we not replicating them? Sanctions major Russian oligarchs https://t.co/KnwDhGTINm",Unknown,361,5.0,Welshlass2,361.0,714.0,nan
28-Feb-2022 08:51AM,RT @RhonddaBryant: Ukraine wants to join the EU. President Zelensky is begging the EU to make it a candidate country now. RT if you support Ukraine’s ambition.,Belgium,2694,6.0,Stephen Mills ❄️🇪🇺 🏳️‍🌈 🇺🇦 #FBPE,2694.0,2090.0,Brussels Capital
11-Jan-2022 10:15AM,"@philipjdoyle @Jammie2507 @BBCNewsnight The elite like the BBC, very rich, financial institutions and big businesses voted to remain. They hate Boris because he convinced the lower class to get out of the EU. If you think this is about the virus and parties you are sadly mistaken.",United Kingdom,19,3.0,lesber1,19.0,9.0,Wales
30-Jan-2022 04:24PM,RT @Antipolluters: @KEdge23 THE REMAINER ELITE/MSM AND THEIR WARS The remainer elite declared war over Brexit The remainer elite declared war over GE1019 The remainer elite have declared war over party gate They will lose again; the people are #BackingBoris Please share if u agree - ty @BorisSupporting https://t.co/DO5pQFCnW7,United States,3907,7.0,Of the forest,3907.0,3645.0,Connecticut
03-Jan-2022 09:21AM,"QT @2019_winston: A long thread with some great research on the dark money controlling the UK’s political landscape. Worth taking the time and saving for future reference. #55TuftonSt #DarkMoney ; Nearly 2 years ago, on 31st Jan 2020, there was a dinner at Brown’s Hotel in London, organised by Telegraph columnist Allison Pearson. The assembled guests were jokingly labelled as The Brexit Batallion. A short🧵 https://t.co/Umd63sSvlN",United States,2181,6.0,Neil Mullens #FBPPR #GTTO,2181.0,2128.0,Texas
05-Feb-2022 05:54PM,@red1hols @Phil_Osophi @BorisJohnson 5. Ended the acceptance of ID cards for most EU nationals travelling to the UK. 6. Taken back control of our waters. 7. Restored fair access to our welfare system. 8. Set our own tariff regime via the UK Global Tariff.,Unknown,2,,Graham Lear,2.0,9.0,nan
12-Jan-2022 09:42PM,"RT @mrjamesob: QT @trussliz: Good grief. They’re all quite, quite mad. ; The Prime Minister is delivering for Britain - from Brexit to the booster programme to economic growth. I stand behind the Prime Minister 100% as he takes our country forward.",Unknown,460,5.0,Doubrelle #FBPE,460.0,532.0,nan
18-Feb-2022 01:02AM,"RT @Christo11777086: To the EU Commissioner, a message from 17.4 million brexiteers, up yours https://t.co/34hnRJ8nvz",United Kingdom,1370,6.0,Joseph McDonnell 🇬🇧,1370.0,978.0,England
22-Feb-2022 06:38AM,"RT @sandieshoes: I bet Boris looks skyward & thinks WTF. Battling a hostile EU. Worst health crisis.. brings about NHS, inflation & energy crisis. Now a war in Europe🤦‍♀️",Unknown,1634,6.0,Paul Martin #BackBoris,1634.0,2177.0,nan
12-Jan-2022 10:10AM,"RT @BrexitBassist: I couldn't give two figs about lockdown parties whether any rules were broken or not. This is absolutely nothing in comparison to thousands upon thousands of illegal migrants who shouldn't be here, nevermind put in 3 and 4 star hotels with free handouts.",Unknown,1438,6.0,Imagine 🇬🇧🇪🇸🇺🇸,1438.0,1881.0,nan
12-Jan-2022 09:45PM,"QT @Andrew_Adonis: Yo, Mama ! #FBPE ; If Boris goes, Brexit goes",Unknown,5052,7.0,Terence Phayre Knott,5052.0,5532.0,nan
26-Mar-2022 09:55AM,"RT @TrueNorthCentre: The outrage over Trudeau’s presence in the European Parliament spread far and wide in international media outlets. In Canada, however, the legacy media painted a wholly different picture. @cosminDZS reports. #cdnpoli https://t.co/FDY0PSiTPe",Botswana,49,3.0,GPR,49.0,199.0,South-East
01-Jan-2022 11:17AM,"RT @cleckylad: Brexit What we got 1 pint bottles of champagne 2 blue passports 3 crowns on pint glasses WHAT WE LOST 1 every fucking benefit offered by being in the worlds largest trading block. Too numerous to mention. Well fuck you Brexit. We will come home one day, European 4 ever Tories out",Cameroon,973,5.0,Christine O'Toole Ⓥ,973.0,2084.0,North
02-Feb-2022 11:26PM,"RT @NicholasTyrone: I’m wary of this rehabilitation of Theresa May going too far just because she stuck it to BJ. It's worth remembering the Lancaster House speech, which set us on course for hard Brexit. “Citizens of Nowhere”. The Hostile Environment. She was still a terrible prime minister.",Unknown,3068,6.0,Flic,3068.0,3248.0,nan
28-Feb-2022 05:34PM,"RT @BrexitBuster: I hope UK security services are keeping a very close watch on former members of the now defunct Conservative Friends of Russia, including Tory MPs and peers. It was utterly infiltrated by the Russian KGB (FSB) from its founding in 2012 by Brexiteer Matthew Elliott.😡#PutinsWar🇺🇦 https://t.co/kM4A1R49kD",United Kingdom,552,5.0,James PM #FBPE,552.0,5001.0,England
06-Mar-2022 02:27PM,"RT @bmay: If someone had told me when I was younger that one day, during the most serious global tension for half a century, Liz Truss would be in charge of British diplomacy whilst Priti Patel oversaw our humanitarian response, I’d have moved to New Zealand. #idiocracy #BrexitBritain",Unknown,11533,8.0,@elisled2 #FBPE #HopeDiesLast,11533.0,10234.0,nan
18-Mar-2022 09:54PM,"RT @Colhamer: QT @NatalieElphicke: Stupid beyond stupidity, @NatalieElphicke a Brexiteer who created this Brexit benefit for the @POferries employees. #ToryBrexitDisaster #ToryIncompetence #JohnsonOut ; My further reaction on P&O Ferries/ DP World and steps being taken to support Dover’s workers https://t.co/tTQbDbG0Gs https://t.co/78jPgyo2Mf",United Kingdom,465,5.0,Diana Stevenson #FBPE #RejoinEU #FBPA,465.0,631.0,England
20-Mar-2022 10:59AM,"RT @MaryRiddell: Boris Johnson’s claim that Ukraine’s fight is like Brexit is almost unbelievable. Offensive, disgusting, risible, vile and callous. A gross insult to Ukrainians, the EU, and to every Briton. How much longer must we endure this monstrous PM?",Iceland,1548,6.0,gothel,1548.0,1511.0,nan
01-Mar-2022 03:49PM,"QT @iainmartin1: To think Zelenskky now wants to join them after poor support for months. Both Presidents are idiots. Zelenskky for wanting to join the prison of nations may aswell let Russia through Kiev. That being said Putin has totally lost his mind. Too old to be a world leader now. ; @ThreshedThought This is ridiculous. For two months the UK and the US toured the EU and EU capitals briefing on what was about to happen. They were not believed. The intelligence turned out to be correct. The EU has acted quickly, since invasion. Good. But only after getting it completely wrong",Unknown,528,5.0,Big Darren,528.0,605.0,nan
04-Mar-2022 07:49AM,"RT @GSV_RandomHouse: Let's do something Putin will hate. Let's re-join the EU. And if that means we have to have cheaper food and fuel; the right to live, work, and retire in 31 other countries; higher environmental standards; and peace secured in NI, then that's a price I'm willing to pay. #RejoinEU",United Kingdom,697,5.0,Dan Fredriksson,697.0,1311.0,England
29-Jan-2022 05:49AM,European Union: Von der Leyen criticised for refusing to reveal vaccine deal texts https://t.co/KZWpSsIP1G,Unknown,4016,7.0,Paul_Henri_Cadier,4016.0,4389.0,nan
28-Mar-2022 03:08PM,"Remainers still crying over Brexit on a daily basis. Get over it peeps, it’s done. Move on with life. That’s if you have a life of course.",United Kingdom,5711,7.0,Mike 🇬🇧🇺🇦Boris is boss🇬🇧🇺🇦,5711.0,4208.0,nan
03-Mar-2022 10:33AM,RT @Shivobhan: QT @PeterStefanovi2: What will it take for them to understand the urgency?? People fleeing war need safety not a load of forms. The contrast between this and scenes of people taking donations to those in need makes me wonder how we end up with Tories in charge. #ToriesUnfitToGovern ; This really is unbelievable. Whilst the EU opens its arms to Ukrainian refugees without the need for Visas @BorisJohnson tells reporters “we’re going to have a scheme by which UK companies and citizens can sponsor individual Ukrainians to come to the UK” https://t.co/CiasnjvHbM,United Kingdom,12824,8.0,alan seymour,12824.0,14104.0,England
15-Jan-2022 06:30PM,"RT @DanielaNadj: The German news has been reporting on the parties at Downing Street. The reporter said that it beggars belief that Johnson and co were partying while people were in lockdown. They also brought up the Queen mourning her late husband alone. Brexit Britain, what a flop.",Unknown,1111,6.0,Sue Truby #FBPA #FBPE #FBPPR #JOHNSONOUT,1111.0,1211.0,nan
26-Feb-2022 01:51PM,"RT @gnuseibeh: The U.K. was the first country to ban Russian planes. Since then, the brave countries of Eastern Europe have done the same. Will France and Germany follow? https://t.co/kEpwOZyiee ; Map of countries that have banned Russian airlines from their airspace. Since it was made, Romania, Lithuania and Slovenia have also made the same decision. It means that we now a solid wall on the EU’s eastern border, without gaps. Russian Aeroflot will pay the price! https://t.co/lvA06PL31S",United Kingdom,12181,8.0,Ian Geldard 🇺🇦 🇹🇼,12181.0,13379.0,England
22-Mar-2022 07:31PM,"RT @simon_comm: From the ERG and Tommy Robinson, to the UVF and The DUP. Brexit Britain has been nothing about Britishness. It's been about the International Fascism Movenment of Bannon, promoted by Putin, and based on his leadership. None of the above are working for Britain. It's a power grab.",Unknown,2967,6.0,Nick 'I laid a little fish',2967.0,3863.0,nan
25-Jan-2022 05:08PM,QT @jimmy_1975: #backboris @BorisJohnson #ScumMedia @skynews @bbcnews @itvnews ; How 2016 - 2022 British politics will be remembered - Six years of voting means nothing - 1. Cancel Brexit - 2. Remove PM #BorisJohnson 3. Re-Join EU - 4. Scotland has independence That is what dictatorship democracy looks looks like ! - #BackBoris,Cameroon,4300,7.0,"Q Mac: Donald & Boris, All Vets",4300.0,4461.0,South
22-Jan-2022 10:13PM,"@Mexico1978R Absolutely, just proves these Euroloons don't give a toss about their own country. It's all about rejoining the sclerotic EU.",United Kingdom,273,4.0,coldav.,273.0,281.0,England
19-Jan-2022 11:50PM,RT @malc_hill: Just seen Labour's latest Party Political Broadcasy and nearly fell over laughter when Starmer said The Tories have failed to deliver Brexit  If we had left it to Labour and pro EU Starmer we wouldn't have had Brexit. https://t.co/puvpTPZC8d,United Kingdom,4551,7.0,Free at Last,4551.0,4997.0,England
23-Jan-2022 05:30AM,"RT @RosieDuffield1: 'Huge lorry queues at Dover blamed on extra checks...It’s entirely Brexit – you can’t blame it on anything else but Brexit,” said the driver, who has had to push back some deliveries.' #BrexitReality #BrexitDisaster playing out here in #KENT as predicted. https://t.co/oE1BRJKXTC",Unknown,894,5.0,Ady B,894.0,1590.0,nan
02-Jan-2022 10:21PM,"@charles_martyr @BrexitBlogs @JenniferB41 Often the report and the minority report would be identical and so would not need to escalate beyond the ministry. Also the executive could take a view, selecting one option or another under executive authority, escalating to parliament only where the outcome was in any doubt.",Unknown,2172,6.0,Simon Barnett,2172.0,1050.0,nan
07-Mar-2022 10:18PM,RT @j25994646: Gibraltar Brexit farce: Life-saving ambulances denied entry to Spain under EU rules https://t.co/TK12Kpm4gY The true face of the EU,Unknown,1198,6.0,Nige 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧 #LBFB Reform UK,1198.0,1230.0,nan
03-Feb-2022 08:11AM,"RT @Rob_Kimbell: The economy of the United Kingdom is now 5.7% larger than that of #2 EU member state France. IMF, nominal GDP, 10 January 2022.",United Kingdom,2828,6.0,Josh Higgins,2828.0,4722.0,nan
27-Mar-2022 02:50PM,@brexit_sham He reminds me of an officer in the Third Reich,United Kingdom,159,4.0,"Art Sake, Baron Wartnall of Yarm 🇪🇺🇬🇧🎨🖌️",159.0,415.0,England
21-Mar-2022 09:42PM,RT @GBNEWS: '[James O'Brien] manages to bring Brexit into whatever his argument is. It just so happens that this week it's the war.' Carole Malone discusses the 'confected outrage' and 'Remoaner hypocrisy' over Boris Johnson's comparison between Brexit and Ukraine. https://t.co/aVbyFzxIq1,United States,903,5.0,Ann Cunniffe,903.0,1775.0,Connecticut
15-Feb-2022 01:09PM,RT @nealerichmond: North/South trade surges post #Brexit in 2021 https://t.co/cZ7vMd9Msv,Unknown,180,4.0,Albert Steptoe,180.0,300.0,nan
04-Mar-2022 12:17AM,RT @HelenRushby1: @DeborahMeaden @decappeal Totally agree. I have a lorry driver friend who witnessed 13 van loads of donations being turned back because the paperwork was incorrect. It just doesn’t work now we are sadly no longer on the EU due to our Russian funded Brexit. Just send money.,United Kingdom,298,5.0,Barbara Potter 💙💙#FBPE,298.0,334.0,England
