Timestamp,Embedded_text,Comments,Likes,Retweets,UserScreenName
2022-03-13T21:15:03.000Z,"On Tuesday 
@MontCoExec
 Marc Elrich will present his recommended operating budget for FY 2023 and will highlight the strength of the County’s economy, record levels of investment in education, affordable housing, climate change and more. Learn more  https://buff.ly/3i9enjS.
1
8
6",1,8,6,Montgomery County MD
2022-07-12T00:53:27.000Z,"Climate change a bigger threat to Pacific than Chinese military aggression, said Defence Minister Richard Marles, demonstrating how the Australian electorate has placed woke fools in charge.
afr.com
Climate change a bigger threat to Pacific than China
Climate change is a greater threat to the Pacific than Chinese military aggression, Defence Minister Richard Marles said in Washington. He said the US and Australia needed to lift their game in the...
2
2
8",2,2,8,alan moran
2022-02-20T20:46:00.000Z,"The increase in women IPCC authors is a promising sign that recent efforts to bring gender parity to one of the foremost authorities on climate change are working.
19thnews.org
More women than ever are contributing to the next IPCC climate report
Ahead of the release of the next installment, a survey gives insight into the challenges of being a woman author for the highly anticipated report.
3
15",nan,3,15,19thnews
2022-07-11T14:47:28.000Z,"Five California cities have banned new gas stations--and LA may be next!
Why would you turn over precious urban space to a dinosaur technology?
latimes.com
California cities ban new gas stations in battle to combat climate change
Bay Area cities have started banning the construction of new gas stations to combat climate change. Some lawmakers hope Los Angeles could join the movement soon.
5
92
296",5,92,296,Bill McKibben
2022-02-06T22:00:08.000Z,"Sign up for our newsletter--we won't sell or share your information, and you'll receive a direct line to the best thinking on nuclear risk, climate change, and disruptive technologies.
thebulletin.org
Receive Email Updates - Bulletin of the Atomic Scientists
The Bulletin's content is both influential and understandable--an authoritative guide that confronts man-made threats to our existence.
4
10",nan,4,10,Bulletin of the Atomic Scientists
2022-03-31T23:17:57.000Z,"Replying to 
@murpharoo
This is NOT WHAT SHE SAID at all.  Her explanation included ""it's not a binary choice"", a focus on the issues/legislation AND CLEAR indication that (1) action on climate change, (2) integrity in/of government and (3) prudent/focussed fiscal management would be key to her support.
4
28",4,nan,28,"BrendanDwyer #Veteran, DOB: 321.4ppm"
2022-03-24T21:06:40.000Z,"Another great article highlighting the  grotesque inequality in who contributes to climate change and who has the power to solve it! And lovely to see our 
@NatureEnergyJnl
 article represented here by 
@KA_Nicholas
! 
#ClimateJustice #ClimateActionNow
Quote Tweet
Sharon Chen
@sharonchenhm
 · Mar 24
To combat climate change, we need to address a significant source of carbon pollution: wealthy people around the world. 

@hellococomo @eroston @leslieatlarge breakdown the global carbon inequality numbers 

https://bloomberg.com/graphics/2022-wealth-carbon-emissions-inequality-powers-world-climate/… by @hellococomo @eroston @leslieatlarge
Show this thread
2
14",nan,2,14,Kristian Steensen Nielsen
2022-05-23T22:30:14.000Z,"Since the media has been taking it easy on Ford, how about we rewrite this: Ford has a private party for friends & family using voter's donations & taxpayer funds instead of visiting Ottawa to asses the damage from the climate change-fueled storm. 
#onpoli #ottnews #topoli
Quote Tweet
Robert Fisher
@politicsfisher
 · May 23
Replying to @CBCQueensPark @fitz_meagan and @OntarioPCParty
""Not open to the media."" The open, accountable and transparent Doug Ford with his  'friends and family event' called an election. This is the worst I have seen in 40+ years of political reporting. No. Question. Period.
12
11",nan,12,11,Yep
2022-02-19T21:35:51.000Z,"The Aguán River, near the Caribbean Sea. 

The campesinos of the Aguán live through the confluence of A) deadly, militarized land+resource wars, B) high level drug trafficking (w/ ~alleged~ state and corporate complicity), C) and catastrophic flooding caused by climate change.
2
9",2,nan,9,Jared Olson
2022-06-18T21:48:34.000Z,"President Sheikh Mohamed pledges $50 billion to tackle climate change at Biden meeting
thenationalnews.com
President Sheikh Mohamed pledges $50 billion to tackle climate change at Biden meeting
Sheikh Mohamed says the UAE will continue to honour its commitments and looks forward to hosting the world at Cop28
3
9",nan,3,9,Greta Thunberg News
2022-02-23T21:47:41.000Z,"If climate scientists spent more time figuring out how to actually control the climate rather than fishing for citations with doomer carbon predictions we could avert climate change and have nice weather all the time.
2
2
15",2,2,15,Maxwell Tabarrok
2022-02-17T22:11:13.000Z,"For some people, the high winds is because of climate change.
For everyone else, it's February.
66
580
3,362",66,580,"3,362",Max Zorin
2022-01-18T23:15:43.000Z,"Novak Djokovic is not being ""singled out"".
Beating Covid is a team thing.
If you do not want to be on the jab team you will not be forced to. Just heavily restricted when you do not.
Is how we beat Polio and now Climate Change.
Polluting businesses are being taxed and shunned.
2
7
45",2,7,45,Michael Q Todd IOTA FAN l GOLFER l DREAMER
2022-05-21T23:18:20.000Z,"Replying to 
@JoshShapiroPA
 and 
@TheDemCoalition
Climate change is real... But Mastriano is a fake Christian
4
8
138",4,8,138,Nell Scovell
2022-05-10T23:22:16.000Z,"Through its 90,000 strong membership, 
@scienceAU
 has identified 10 key areas that will secure discovery science, create career paths for STEM graduates, with an eye to the (not too distant) future of climate change, securing biodiversity and new energy
scienceandtechnologyaustralia.org.au
Election 2022: Bold R&D investment key to jobs and growth | Science and Technology Australia
Australia’s science and technology sector has urged political parties heading to the next election to pledge an urgent seismic investment in job-and-wealth-generating R&D to spur a STEM-led economic...
1
4
19",1,4,19,jeremy brownlie
2022-03-26T20:56:03.000Z,"Replying to 
@SusanSmithAus
This PM's strong suit is NOT acting....climate change, Porter, Laming, coal mining, RColbeck, BJoyce, floods, bushfires, vaccines....and to the list we add NOT meeting the new Chinese ambassador. Our Worst PM since federation.
1
10
21",1,10,21,PaulKend999
2022-04-02T22:44:54.000Z,"I see David Quinn is the all-round expert on everything from women's bodies to same sex marriage to climate change to transgender issues to wars & Irish neutrality now for the @SunTimesIreland, eh.
⁩
2
3
13",2,3,13,Dáithí K
2022-03-15T23:46:48.000Z,"Raising voice for 
@COP27
 Pacific priorities with #Egypt Ambassador to Australia, H.E Mahmoud Mohamed Gamal Eldin Zayed, who recognised Pacific on 
@IPCC
 frontlines of climate change. I will be visiting Egypt in the coming months to invite engagement by 
@COP27P
 with our members.
1
4
20",1,4,20,Henry Puna
2022-06-10T21:26:24.000Z,"And what's more, you will find that *everyone* supports some version of ""book banning"" if that's what you insist on calling it. 

Lefties screeching about book banning would not support public school teachers forcing kids to read pro-Trump hagiographies or climate change denial
1
5
30",1,5,30,Sunny McSunnyface
2022-07-17T16:11:25.000Z,"this is your reminder that most homes in the UK do not have air conditioning because it’s historically not been needed in the summers.

Climate change means people will die.
Quote Tweet
Ann Tories Out Coates
@setoacnna
 · Jul 17
FFS. Dominic Raab joining the 'Heatstroke is just woke nonsense, what's the problem with 40 degree heat' crowd. 

How did we end up with this shower in charge?
ALT
8
63
215",8,63,215,Mx. D. E. Anderson
2022-06-28T23:35:00.000Z,"Algae blooms, invasive species, and severe weather events: What's being done about climate change in the Great Lakes? At 8/11pm with 
@HowardELPC
 (
@ELPCenter
), Patrick Wedaseh Madahbee (
@AnishNation
), 
@RileyTcat
 (
@GLIERUWINDSOR
, 
@essexregionca
) & 
@spaikin
 | Producer: 
@VickyQiao3
2
12
14",2,12,14,The Agenda | TVO Today
2022-05-05T23:05:00.000Z,"Dr. Alan Finkel has the inside scoop on how Australia’s businesses and government are teaming up against climate change: https://msft.it/6009b1VTH
microsoft.com
“There is rapid progress”: On Australia’s journey to net zero
7
25
165",7,25,165,Microsoft
2022-04-02T20:57:27.000Z,"Climate change is a bigger threat. Trump supporters are the biggest threat.
Quote Tweet
Lance Gooden
@Lancegooden
 · Apr 2
$5 billion to secure the border was too expensive for Democrats but sending $11 billion in climate aid to foreign nations is not.
2
3
25",2,3,25,"""All I do is"" Nguyen"
2022-06-01T23:25:57.000Z,"This is the level of ambition that we need! Thank you for your support for a Climate Change Act with legislated targets, sector plans and a ratchet mechanism 
@zalisteggall
 @Mon4Kooyong
 - we need to Aim High, Go Fast 
@DanielAndrewsMP
 - Net Zero by 2035! https://climatecouncil.org.au/wp-content/uploads/2021/04/aim-high-go-fast-why-emissions-must-plummet-climate-council-report.pdf…
Quote Tweet
Kati Kulovesi
@KatiKulovesi
 · May 25
The Finnish Parliament just approved a new Climate Change Act. The targets to be carbon neutral by 2035 and carbon negative by 2040 are now legally binding. They are based on analysis by the Climate Change Panel on Finland’s fair share of the global carbon budget for 1.5 degrees.
6
7",nan,6,7,Lighter Footprints
2022-06-21T23:15:06.000Z,"A new Political Determinants of Health & Safety newsletter. Issue 1 is on climate change & incarceration. We share work on politics, policy, law, ethics & management related to public health & public safety. #PDoH #Climatechange #PublicHealth #SafetyNet
https://getrevue.co/profile/cagolembeski/archive/1234629…
7
8",nan,7,8,Cynthia Golembeski
2022-07-03T22:27:10.000Z,"So now they are blaming the problems at the southern border on climate change wow unbelievable I have been to some of the countries these people are coming from climate change doesn’t have anything to do with it doesn’t Joe Biden take responsibility for anything.
1
6
22",1,6,22,gerald davis
2022-05-24T23:10:01.000Z,"Excited to have earned the *sole* endorsement of the 
@KingCountyYDs
! As a millennial, issues like the housing crunch, high cost of living, and the threat of climate change aren’t policy hypotheticals — they’re what my peers and I are living. And I’ll fight for us every day.
4
16",nan,4,16,Julia G. Reed
